step,samples,episode,epoch,loss,grad_norm,learning_rate,update_s,data_s,samples_per_s,memory_gb
24080,48160,76,0.95,0.110,4.934,4.6e-06,0.442,0.002,4,34.87
24090,48180,76,0.95,0.089,2.937,4.6e-06,0.440,0.002,5,34.87
24100,48200,76,0.95,0.083,3.556,4.6e-06,0.494,0.002,4,34.87
24110,48220,76,0.95,0.120,5.560,4.6e-06,0.480,0.002,4,34.87
24120,48240,76,0.95,0.095,3.888,4.6e-06,0.478,0.002,4,34.87
24130,48260,76,0.95,0.097,4.003,4.6e-06,0.486,0.002,4,34.87
24140,48280,76,0.95,0.083,3.986,4.6e-06,0.461,0.002,4,34.87
24150,48300,76,0.95,0.072,3.767,4.5e-06,0.454,0.002,4,34.87
24160,48320,76,0.96,0.061,3.020,4.5e-06,0.473,0.002,4,34.87
24170,48340,76,0.96,0.068,3.692,4.5e-06,0.481,0.002,4,34.87
24180,48360,76,0.96,0.115,5.365,4.5e-06,0.477,0.002,4,34.87
24190,48380,76,0.96,0.099,4.295,4.5e-06,0.475,0.002,4,34.87
24200,48400,77,0.96,0.142,6.379,4.5e-06,0.495,0.002,4,34.87
24210,48420,77,0.96,0.070,3.704,4.5e-06,0.468,0.002,4,34.87
24220,48440,77,0.96,0.106,4.410,4.5e-06,0.436,0.002,5,34.87
24230,48460,77,0.96,0.116,5.341,4.5e-06,0.441,0.002,5,34.87
24240,48480,77,0.96,0.062,2.854,4.5e-06,0.453,0.002,4,34.87
24250,48500,77,0.96,0.075,3.678,4.5e-06,0.428,0.002,5,34.87
24260,48520,77,0.96,0.085,4.052,4.5e-06,0.430,0.002,5,34.87
24270,48540,77,0.96,0.115,5.041,4.5e-06,0.451,0.002,4,34.87
24280,48560,77,0.96,0.115,5.665,4.5e-06,0.429,0.002,5,34.87
24290,48580,77,0.96,0.071,3.745,4.5e-06,0.428,0.002,5,34.87
24300,48600,77,0.96,0.080,3.772,4.4e-06,0.428,0.002,5,34.87
24310,48620,77,0.96,0.088,4.165,4.4e-06,0.440,0.002,5,34.87
24320,48640,77,0.96,0.075,3.515,4.4e-06,0.426,0.002,5,34.87
24330,48660,77,0.96,0.072,3.739,4.4e-06,0.427,0.002,5,34.87
24340,48680,77,0.96,0.145,5.375,4.4e-06,0.447,0.002,4,34.87
24350,48700,77,0.96,0.130,5.075,4.4e-06,0.423,0.002,5,34.87
24360,48720,77,0.96,0.084,4.171,4.4e-06,0.427,0.002,5,34.87
24370,48740,77,0.96,0.060,3.298,4.4e-06,0.428,0.002,5,34.87
24380,48760,77,0.96,0.118,4.493,4.4e-06,0.446,0.002,4,34.87
24390,48780,77,0.96,0.166,5.542,4.4e-06,0.427,0.002,5,34.87
24400,48800,77,0.96,0.101,4.199,4.4e-06,0.436,0.002,5,34.87
24410,48820,77,0.96,0.080,3.740,4.4e-06,0.469,0.002,4,34.87
24420,48840,77,0.97,0.057,2.936,4.4e-06,0.435,0.002,5,34.87
24430,48860,77,0.97,0.068,3.100,4.4e-06,0.434,0.002,5,34.87
24440,48880,77,0.97,0.120,4.617,4.4e-06,0.435,0.002,5,34.87
24450,48900,77,0.97,0.056,3.275,4.4e-06,0.454,0.002,4,34.87
24460,48920,77,0.97,0.057,2.995,4.3e-06,0.439,0.002,5,34.87
24470,48940,77,0.97,0.133,4.380,4.3e-06,0.435,0.002,5,34.87
24480,48960,77,0.97,0.076,3.511,4.3e-06,0.454,0.002,4,34.87
24490,48980,77,0.97,0.115,4.303,4.3e-06,0.441,0.002,5,34.87
24500,49000,77,0.97,0.130,6.608,4.3e-06,0.433,0.002,5,34.87
24510,49020,78,0.97,0.068,3.376,4.3e-06,0.430,0.002,5,34.87
24520,49040,78,0.97,0.091,4.667,4.3e-06,0.450,0.002,4,34.87
24530,49060,78,0.97,0.092,4.038,4.3e-06,0.434,0.002,5,34.87
24540,49080,78,0.97,0.096,4.414,4.3e-06,0.433,0.002,5,34.87
24550,49100,78,0.97,0.140,6.585,4.3e-06,0.446,0.002,4,34.87
24560,49120,78,0.97,0.110,5.325,4.3e-06,0.438,0.002,5,34.87
24570,49140,78,0.97,0.074,3.545,4.3e-06,0.440,0.002,5,34.87
24580,49160,78,0.97,0.098,3.677,4.3e-06,0.439,0.002,5,34.87
24590,49180,78,0.97,0.081,3.282,4.3e-06,0.452,0.002,4,34.87
24600,49200,78,0.97,0.055,2.970,4.3e-06,0.439,0.002,5,34.87
24610,49220,78,0.97,0.127,5.230,4.2e-06,0.440,0.002,5,34.87
24620,49240,78,0.97,0.081,5.464,4.2e-06,0.457,0.002,4,34.87
24630,49260,78,0.97,0.100,6.022,4.2e-06,0.435,0.002,5,34.87
24640,49280,78,0.97,0.125,4.822,4.2e-06,0.441,0.002,5,34.87
24650,49300,78,0.97,0.094,4.031,4.2e-06,0.440,0.002,5,34.87
24660,49320,78,0.97,0.157,4.801,4.2e-06,0.454,0.002,4,34.87
24670,49340,78,0.98,0.077,3.556,4.2e-06,0.442,0.002,5,34.87
24680,49360,78,0.98,0.082,3.485,4.2e-06,0.442,0.002,5,34.87
24690,49380,78,0.98,0.103,4.270,4.2e-06,0.442,0.002,5,34.87
24700,49400,78,0.98,0.110,4.766,4.2e-06,0.455,0.002,4,34.87
24710,49420,78,0.98,0.134,4.769,4.2e-06,0.437,0.002,5,34.87
24720,49440,78,0.98,0.101,4.409,4.2e-06,0.440,0.002,5,34.87
24730,49460,78,0.98,0.091,4.412,4.2e-06,0.455,0.002,4,34.87
24740,49480,78,0.98,0.072,3.239,4.2e-06,0.432,0.002,5,34.87
24750,49500,78,0.98,0.081,3.568,4.2e-06,0.435,0.002,5,34.87
24760,49520,78,0.98,0.090,4.348,4.2e-06,0.437,0.002,5,34.87
24770,49540,78,0.98,0.067,3.270,4.1e-06,0.463,0.002,4,34.87
24780,49560,78,0.98,0.077,4.360,4.1e-06,0.438,0.002,5,34.87
24790,49580,78,0.98,0.104,4.245,4.1e-06,0.437,0.002,5,34.87
24800,49600,78,0.98,0.098,4.493,4.1e-06,0.468,0.002,4,34.87
24810,49620,78,0.98,0.081,4.835,4.1e-06,0.440,0.002,5,34.87
24820,49640,78,0.98,0.136,6.626,4.1e-06,0.440,0.002,5,34.87
24830,49660,79,0.98,0.078,3.355,4.1e-06,0.450,0.002,4,34.87
24840,49680,79,0.98,0.094,4.190,4.1e-06,0.484,0.002,4,34.87
24850,49700,79,0.98,0.078,3.353,4.1e-06,0.461,0.002,4,34.87
24860,49720,79,0.98,0.124,5.132,4.1e-06,0.462,0.002,4,34.87
24870,49740,79,0.98,0.062,3.300,4.1e-06,0.497,0.002,4,34.87
24880,49760,79,0.98,0.117,3.844,4.1e-06,0.462,0.002,4,34.87
24890,49780,79,0.98,0.075,3.781,4.1e-06,0.478,0.002,4,34.87
24900,49800,79,0.98,0.049,2.760,4.1e-06,0.478,0.002,4,34.87
24910,49820,79,0.98,0.091,4.747,4.1e-06,0.495,0.002,4,34.87
24920,49840,79,0.99,0.086,3.960,4.1e-06,0.464,0.002,4,34.87
24930,49860,79,0.99,0.092,3.961,4.1e-06,0.479,0.002,4,34.87
24940,49880,79,0.99,0.120,5.310,4.0e-06,0.506,0.002,4,34.87
24950,49900,79,0.99,0.105,4.723,4.0e-06,0.465,0.002,4,34.87
24960,49920,79,0.99,0.077,3.859,4.0e-06,0.467,0.002,4,34.87
24970,49940,79,0.99,0.072,3.854,4.0e-06,0.464,0.002,4,34.87
24980,49960,79,0.99,0.098,4.619,4.0e-06,0.490,0.002,4,34.87
24990,49980,79,0.99,0.085,3.909,4.0e-06,0.468,0.002,4,34.87
25000,50000,79,0.99,0.111,4.244,4.0e-06,0.464,0.002,4,34.87
25010,50020,79,0.99,0.068,2.987,4.0e-06,0.481,0.002,4,34.87
25020,50040,79,0.99,0.078,2.938,4.0e-06,0.475,0.002,4,34.87
25030,50060,79,0.99,0.074,3.821,4.0e-06,0.466,0.002,4,34.87
25040,50080,79,0.99,0.078,4.216,4.0e-06,0.465,0.002,4,34.87
25050,50100,79,0.99,0.112,4.442,4.0e-06,0.483,0.002,4,34.87
25060,50120,79,0.99,0.093,4.202,4.0e-06,0.479,0.002,4,34.87
25070,50140,79,0.99,0.077,3.439,4.0e-06,0.469,0.002,4,34.87
25080,50160,79,0.99,0.093,3.488,4.0e-06,0.467,0.002,4,34.87
25090,50180,79,0.99,0.080,4.508,4.0e-06,0.483,0.002,4,34.87
25100,50200,79,0.99,0.117,4.182,4.0e-06,0.479,0.002,4,34.87
25110,50220,79,0.99,0.066,3.335,3.9e-06,0.467,0.002,4,34.87
25120,50240,79,0.99,0.109,5.377,3.9e-06,0.485,0.002,4,34.87
25130,50260,79,0.99,0.064,3.478,3.9e-06,0.478,0.002,4,34.87
25140,50280,80,0.99,0.085,3.776,3.9e-06,0.476,0.002,4,34.87
25150,50300,80,0.99,0.070,3.822,3.9e-06,0.462,0.002,4,34.87
25160,50320,80,0.99,0.065,3.285,3.9e-06,0.484,0.002,4,34.87
25170,50340,80,0.99,0.091,3.939,3.9e-06,0.477,0.002,4,34.87
25180,50360,80,1.00,0.168,5.647,3.9e-06,0.479,0.002,4,34.87
25190,50380,80,1.00,0.097,4.239,3.9e-06,0.487,0.002,4,34.87
25200,50400,80,1.00,0.059,3.506,3.9e-06,0.454,0.002,4,34.87
25210,50420,80,1.00,0.158,4.767,3.9e-06,0.451,0.002,4,34.87
25220,50440,80,1.00,0.109,4.485,3.9e-06,0.456,0.002,4,34.87
25230,50460,80,1.00,0.101,3.862,3.9e-06,0.471,0.002,4,34.87
25240,50480,80,1.00,0.112,5.288,3.9e-06,0.452,0.002,4,34.87
25250,50500,80,1.00,0.082,3.746,3.9e-06,0.449,0.002,4,34.87
25260,50520,80,1.00,0.083,3.856,3.9e-06,0.475,0.002,4,34.87
25270,50540,80,1.00,0.075,3.746,3.9e-06,0.453,0.002,4,34.87
25280,50560,80,1.00,0.088,4.518,3.8e-06,0.448,0.002,4,34.87
25290,50580,80,1.00,0.110,4.311,3.8e-06,0.443,0.002,4,34.87
25300,50600,80,1.00,0.084,3.583,3.8e-06,0.450,0.027,4,34.87
25310,50620,80,1.00,0.067,3.414,3.8e-06,0.436,0.002,5,34.87
25320,50640,80,1.00,0.125,4.606,3.8e-06,0.438,0.002,5,34.87
25330,50660,80,1.00,0.097,3.929,3.8e-06,0.452,0.002,4,34.87
25340,50680,80,1.00,0.060,3.291,3.8e-06,0.440,0.002,5,34.87
25350,50700,80,1.00,0.090,3.430,3.8e-06,0.442,0.002,5,34.87
25360,50720,80,1.00,0.115,5.026,3.8e-06,0.444,0.002,4,34.87
25370,50740,80,1.00,0.099,3.896,3.8e-06,0.474,0.002,4,34.87
25380,50760,80,1.00,0.101,4.410,3.8e-06,0.466,0.002,4,34.87
25390,50780,80,1.00,0.069,3.539,3.8e-06,0.454,0.002,4,34.87
25400,50800,80,1.00,0.117,4.541,3.8e-06,0.461,0.002,4,34.87
25410,50820,80,1.00,0.100,4.012,3.8e-06,0.439,0.002,5,34.87
25420,50840,80,1.00,0.106,4.654,3.8e-06,0.448,0.002,4,34.87
25430,50860,80,1.01,0.087,3.602,3.8e-06,0.443,0.002,4,34.87
25440,50880,80,1.01,0.121,4.341,3.8e-06,0.462,0.002,4,34.87
25450,50900,80,1.01,0.101,4.183,3.8e-06,0.443,0.002,4,34.87
25460,50920,81,1.01,0.122,5.234,3.8e-06,0.443,0.002,4,34.87
25470,50940,81,1.01,0.093,4.157,3.7e-06,0.439,0.002,5,34.87
25480,50960,81,1.01,0.153,5.749,3.7e-06,0.457,0.002,4,34.87
25490,50980,81,1.01,0.063,3.739,3.7e-06,0.439,0.002,5,34.87
25500,51000,81,1.01,0.093,4.383,3.7e-06,0.436,0.002,5,34.87
25510,51020,81,1.01,0.062,3.223,3.7e-06,0.461,0.002,4,34.87
25520,51040,81,1.01,0.067,3.305,3.7e-06,0.436,0.002,5,34.87
25530,51060,81,1.01,0.089,3.857,3.7e-06,0.434,0.002,5,34.87
25540,51080,81,1.01,0.065,3.495,3.7e-06,0.441,0.002,5,34.87
25550,51100,81,1.01,0.072,3.814,3.7e-06,0.465,0.002,4,34.87
25560,51120,81,1.01,0.074,3.253,3.7e-06,0.441,0.002,5,34.87
25570,51140,81,1.01,0.076,3.525,3.7e-06,0.436,0.002,5,34.87
25580,51160,81,1.01,0.080,3.282,3.7e-06,0.458,0.002,4,34.87
25590,51180,81,1.01,0.064,3.238,3.7e-06,0.444,0.002,4,34.87
25600,51200,81,1.01,0.096,4.154,3.7e-06,0.445,0.002,4,34.87
25610,51220,81,1.01,0.102,4.533,3.7e-06,0.457,0.002,4,34.87
25620,51240,81,1.01,0.100,4.081,3.7e-06,0.445,0.002,4,34.87
25630,51260,81,1.01,0.060,3.468,3.7e-06,0.443,0.002,4,34.87
25640,51280,81,1.01,0.076,3.502,3.7e-06,0.443,0.002,4,34.87
25650,51300,81,1.01,0.081,3.508,3.6e-06,0.460,0.002,4,34.87
25660,51320,81,1.01,0.081,3.702,3.6e-06,0.440,0.002,5,34.87
25670,51340,81,1.01,0.099,4.005,3.6e-06,0.440,0.002,5,34.87
25680,51360,81,1.02,0.073,4.301,3.6e-06,0.437,0.002,5,34.87
25690,51380,81,1.02,0.083,4.392,3.6e-06,0.451,0.002,4,34.87
25700,51400,81,1.02,0.096,4.400,3.6e-06,0.436,0.002,5,34.87
25710,51420,81,1.02,0.077,3.965,3.6e-06,0.443,0.002,4,34.87
25720,51440,81,1.02,0.078,3.683,3.6e-06,0.460,0.002,4,34.87
25730,51460,81,1.02,0.074,3.688,3.6e-06,0.438,0.002,5,34.87
25740,51480,81,1.02,0.127,9.756,3.6e-06,0.439,0.002,5,34.87
25750,51500,81,1.02,0.108,4.597,3.6e-06,0.437,0.002,5,34.87
25760,51520,81,1.02,0.097,4.433,3.6e-06,0.459,0.002,4,34.87
25770,51540,81,1.02,0.093,4.727,3.6e-06,0.439,0.002,5,34.87
25780,51560,82,1.02,0.090,3.790,3.6e-06,0.435,0.002,5,34.87
25790,51580,82,1.02,0.083,3.684,3.6e-06,0.458,0.002,4,34.87
25800,51600,82,1.02,0.123,5.353,3.6e-06,0.435,0.002,5,34.87
25810,51620,82,1.02,0.089,4.223,3.6e-06,0.430,0.002,5,34.87
25820,51640,82,1.02,0.092,4.141,3.6e-06,0.441,0.002,5,34.87
25830,51660,82,1.02,0.119,4.246,3.6e-06,0.456,0.002,4,34.87
25840,51680,82,1.02,0.072,3.061,3.6e-06,0.441,0.002,5,34.87
25850,51700,82,1.02,0.066,3.375,3.5e-06,0.436,0.002,5,34.87
25860,51720,82,1.02,0.097,4.369,3.5e-06,0.454,0.002,4,34.87
25870,51740,82,1.02,0.105,4.237,3.5e-06,0.443,0.002,4,34.87
25880,51760,82,1.02,0.110,4.651,3.5e-06,0.444,0.002,4,34.87
25890,51780,82,1.02,0.075,3.767,3.5e-06,0.436,0.002,5,34.87
25900,51800,82,1.02,0.107,4.517,3.5e-06,0.461,0.002,4,34.87
25910,51820,82,1.02,0.086,3.895,3.5e-06,0.447,0.002,4,34.87
25920,51840,82,1.02,0.102,3.958,3.5e-06,0.445,0.002,4,34.87
25930,51860,82,1.02,0.081,3.462,3.5e-06,0.461,0.002,4,34.87
25940,51880,82,1.03,0.102,3.779,3.5e-06,1.986,0.002,1,34.87
25950,51900,82,1.03,0.066,2.978,3.5e-06,0.470,0.003,4,34.87
25960,51920,82,1.03,0.114,4.428,3.5e-06,0.465,0.003,4,34.87
25970,51940,82,1.03,0.095,7.123,3.5e-06,0.488,0.003,4,34.87
25980,51960,82,1.03,0.088,4.068,3.5e-06,0.464,0.003,4,34.87
25990,51980,82,1.03,0.073,3.191,3.5e-06,0.469,0.003,4,34.87
26000,52000,82,1.03,0.068,3.599,3.5e-06,0.490,0.003,4,34.87
26010,52020,82,1.03,0.098,3.638,3.5e-06,0.453,0.003,4,34.87
26020,52040,82,1.03,0.110,4.519,3.5e-06,0.476,0.003,4,34.87
26030,52060,82,1.03,0.096,4.363,3.5e-06,0.467,0.003,4,34.87
26040,52080,82,1.03,0.095,3.382,3.5e-06,0.496,0.003,4,34.87
26050,52100,82,1.03,0.052,2.985,3.5e-06,0.451,0.003,4,34.87
26060,52120,82,1.03,0.096,4.534,3.4e-06,0.470,0.003,4,34.87
26070,52140,82,1.03,0.134,4.589,3.4e-06,0.465,0.003,4,34.87
26080,52160,82,1.03,0.078,3.738,3.4e-06,0.497,0.003,4,34.87
26090,52180,83,1.03,0.200,5.683,3.4e-06,0.453,0.003,4,34.87
26100,52200,83,1.03,0.071,3.647,3.4e-06,0.473,0.003,4,34.87
26110,52220,83,1.03,0.078,3.152,3.4e-06,0.495,0.003,4,34.87
26120,52240,83,1.03,0.100,4.336,3.4e-06,0.468,0.003,4,34.87
26130,52260,83,1.03,0.137,5.732,3.4e-06,0.454,0.003,4,34.87
26140,52280,83,1.03,0.067,3.508,3.4e-06,0.472,0.003,4,34.87
26150,52300,83,1.03,0.089,3.980,3.4e-06,0.499,0.003,4,34.87
26160,52320,83,1.03,0.061,3.519,3.4e-06,0.465,0.003,4,34.87
26170,52340,83,1.03,0.111,4.110,3.4e-06,0.459,0.003,4,34.87
26180,52360,83,1.03,0.079,3.588,3.4e-06,0.499,0.003,4,34.87
26190,52380,83,1.04,0.078,4.440,3.4e-06,0.469,0.003,4,34.87
26200,52400,83,1.04,0.072,3.248,3.4e-06,0.454,0.003,4,34.87
26210,52420,83,1.04,0.086,3.982,3.4e-06,0.456,0.003,4,34.87
26220,52440,83,1.04,0.105,4.520,3.4e-06,0.495,0.003,4,34.87
26230,52460,83,1.04,0.082,4.029,3.4e-06,0.464,0.003,4,34.87
26240,52480,83,1.04,0.085,3.749,3.4e-06,0.471,0.003,4,34.87
26250,52500,83,1.04,0.078,3.170,3.4e-06,0.486,0.003,4,34.87
26260,52520,83,1.04,0.113,4.890,3.4e-06,0.468,0.003,4,34.87
26270,52540,83,1.04,0.122,5.140,3.3e-06,0.471,0.003,4,34.87
26280,52560,83,1.04,0.060,2.945,3.3e-06,0.467,0.003,4,34.87
26290,52580,83,1.04,0.058,2.787,3.3e-06,0.486,0.003,4,34.87
26300,52600,83,1.04,0.067,2.900,3.3e-06,0.471,0.003,4,34.87
26310,52620,83,1.04,0.086,4.154,3.3e-06,0.438,0.002,5,34.87
26320,52640,83,1.04,0.065,2.899,3.3e-06,0.449,0.002,4,34.87
26330,52660,83,1.04,0.130,4.913,3.3e-06,0.432,0.002,5,34.87
26340,52680,83,1.04,0.144,4.856,3.3e-06,0.434,0.002,5,34.87
26350,52700,83,1.04,0.093,4.173,3.3e-06,0.432,0.002,5,34.87
26360,52720,83,1.04,0.124,5.947,3.3e-06,0.448,0.002,4,34.87
26370,52740,83,1.04,0.093,4.235,3.3e-06,0.446,0.002,4,34.87
26380,52760,83,1.04,0.097,3.867,3.3e-06,0.440,0.002,5,34.87
26390,52780,83,1.04,0.098,4.133,3.3e-06,0.455,0.002,4,34.87
26400,52800,83,1.04,0.088,3.620,3.3e-06,0.439,0.002,5,34.87
26410,52820,84,1.04,0.083,3.531,3.3e-06,0.446,0.002,4,34.87
26420,52840,84,1.04,0.189,6.133,3.3e-06,0.437,0.002,5,34.87
26430,52860,84,1.04,0.081,4.156,3.3e-06,0.450,0.002,4,34.87
26440,52880,84,1.05,0.067,3.102,3.3e-06,0.434,0.002,5,34.87
26450,52900,84,1.05,0.082,3.685,3.3e-06,0.433,0.002,5,34.87
26460,52920,84,1.05,0.159,5.960,3.3e-06,0.452,0.002,4,34.87
26470,52940,84,1.05,0.074,3.416,3.3e-06,0.432,0.002,5,34.87
26480,52960,84,1.05,0.086,4.063,3.3e-06,0.437,0.002,5,34.87
26490,52980,84,1.05,0.129,5.729,3.3e-06,0.436,0.002,5,34.87
26500,53000,84,1.05,0.135,7.365,3.2e-06,0.455,0.002,4,34.87
26510,53020,84,1.05,0.049,2.902,3.2e-06,0.439,0.002,5,34.87
26520,53040,84,1.05,0.067,3.238,3.2e-06,0.435,0.002,5,34.87
26530,53060,84,1.05,0.116,4.822,3.2e-06,0.437,0.002,5,34.87
26540,53080,84,1.05,0.075,3.264,3.2e-06,0.451,0.002,4,34.87
26550,53100,84,1.05,0.159,4.661,3.2e-06,0.434,0.002,5,34.87
26560,53120,84,1.05,0.050,2.756,3.2e-06,0.433,0.002,5,34.87
26570,53140,84,1.05,0.089,4.519,3.2e-06,0.448,0.002,4,34.87
26580,53160,84,1.05,0.104,4.654,3.2e-06,0.436,0.002,5,34.87
26590,53180,84,1.05,0.071,3.814,3.2e-06,0.436,0.002,5,34.87
26600,53200,84,1.05,0.061,3.256,3.2e-06,0.434,0.002,5,34.87
26610,53220,84,1.05,0.058,3.247,3.2e-06,0.451,0.002,4,34.87
26620,53240,84,1.05,0.055,3.632,3.2e-06,0.437,0.002,5,34.87
26630,53260,84,1.05,0.125,4.915,3.2e-06,0.436,0.002,5,34.87
26640,53280,84,1.05,0.111,3.866,3.2e-06,0.450,0.002,4,34.87
26650,53300,84,1.05,0.121,5.480,3.2e-06,0.434,0.002,5,34.87
26660,53320,84,1.05,0.095,3.495,3.2e-06,0.436,0.002,5,34.87
26670,53340,84,1.05,0.093,3.762,3.2e-06,0.435,0.002,5,34.87
26680,53360,84,1.05,0.096,3.902,3.2e-06,0.448,0.002,4,34.87
26690,53380,84,1.06,0.092,4.316,3.2e-06,0.437,0.002,5,34.87
26700,53400,84,1.06,0.094,4.218,3.2e-06,0.435,0.002,5,34.87
26710,53420,84,1.06,0.105,4.111,3.2e-06,0.454,0.002,4,34.87
26720,53440,84,1.06,0.056,3.317,3.2e-06,0.439,0.002,5,34.87
26730,53460,85,1.06,0.080,3.700,3.2e-06,0.439,0.002,5,34.87
26740,53480,85,1.06,0.131,4.820,3.2e-06,0.436,0.002,5,34.87
26750,53500,85,1.06,0.098,4.225,3.1e-06,0.449,0.002,4,34.87
26760,53520,85,1.06,0.085,4.294,3.1e-06,0.430,0.002,5,34.87
26770,53540,85,1.06,0.066,3.580,3.1e-06,0.437,0.002,5,34.87
26780,53560,85,1.06,0.054,2.819,3.1e-06,0.435,0.002,5,34.87
26790,53580,85,1.06,0.102,3.710,3.1e-06,0.449,0.002,4,34.87
26800,53600,85,1.06,0.100,4.326,3.1e-06,0.430,0.002,5,34.87
26810,53620,85,1.06,0.075,3.727,3.1e-06,0.435,0.002,5,34.87
26820,53640,85,1.06,0.074,4.040,3.1e-06,0.451,0.002,4,34.87
26830,53660,85,1.06,0.093,3.662,3.1e-06,0.434,0.002,5,34.87
26840,53680,85,1.06,0.037,2.629,3.1e-06,0.431,0.002,5,34.87
26850,53700,85,1.06,0.100,4.645,3.1e-06,0.437,0.002,5,34.87
26860,53720,85,1.06,0.071,3.732,3.1e-06,0.455,0.002,4,34.87
26870,53740,85,1.06,0.079,3.283,3.1e-06,0.436,0.002,5,34.87
26880,53760,85,1.06,0.064,2.846,3.1e-06,0.435,0.002,5,34.87
26890,53780,85,1.06,0.059,2.768,3.1e-06,0.454,0.002,4,34.87
26900,53800,85,1.06,0.126,5.772,3.1e-06,0.448,0.002,4,34.87
26910,53820,85,1.06,0.082,3.966,3.1e-06,0.442,0.002,5,34.87
26920,53840,85,1.06,0.071,3.321,3.1e-06,0.439,0.002,5,34.87
26930,53860,85,1.06,0.083,3.512,3.1e-06,0.460,0.002,4,34.87
26940,53880,85,1.06,0.109,5.525,3.1e-06,0.439,0.002,5,34.87
26950,53900,85,1.07,0.049,3.168,3.1e-06,0.440,0.002,5,34.87
26960,53920,85,1.07,0.073,2.998,3.1e-06,0.458,0.002,4,34.87
26970,53940,85,1.07,0.074,3.954,3.1e-06,0.437,0.002,5,34.87
26980,53960,85,1.07,0.087,4.123,3.1e-06,0.441,0.002,5,34.87
26990,53980,85,1.07,0.117,4.843,3.1e-06,0.438,0.002,5,34.87
27000,54000,85,1.07,0.094,4.137,3.1e-06,0.469,0.002,4,34.87
27010,54020,85,1.07,0.123,5.113,3.0e-06,0.451,0.002,4,34.87
27020,54040,85,1.07,0.103,4.239,3.0e-06,0.437,0.002,5,34.87
27030,54060,85,1.07,0.095,3.838,3.0e-06,0.449,0.002,4,34.87
27040,54080,86,1.07,0.052,2.804,3.0e-06,0.438,0.002,5,34.87
27050,54100,86,1.07,0.094,3.959,3.0e-06,0.438,0.002,5,34.87
27060,54120,86,1.07,0.094,3.790,3.0e-06,0.433,0.002,5,34.87
27070,54140,86,1.07,0.105,5.099,3.0e-06,0.451,0.002,4,34.87
27080,54160,86,1.07,0.067,3.180,3.0e-06,0.436,0.002,5,34.87
27090,54180,86,1.07,0.084,4.055,3.0e-06,0.435,0.002,5,34.87
27100,54200,86,1.07,0.101,4.545,3.0e-06,0.451,0.002,4,34.87
27110,54220,86,1.07,0.086,3.751,3.0e-06,0.433,0.002,5,34.87
27120,54240,86,1.07,0.072,3.449,3.0e-06,0.436,0.002,5,34.87
27130,54260,86,1.07,0.088,4.243,3.0e-06,0.441,0.002,5,34.87
27140,54280,86,1.07,0.074,3.590,3.0e-06,0.453,0.002,4,34.87
27150,54300,86,1.07,0.064,3.844,3.0e-06,0.426,0.002,5,34.87
27160,54320,86,1.07,0.072,3.186,3.0e-06,0.438,0.002,5,34.87
27170,54340,86,1.07,0.086,4.095,3.0e-06,0.434,0.002,5,34.87
27180,54360,86,1.07,0.099,4.194,3.0e-06,0.450,0.002,4,34.87
27190,54380,86,1.07,0.098,4.830,3.0e-06,0.434,0.002,5,34.87
27200,54400,86,1.08,0.088,3.406,3.0e-06,0.439,0.002,5,34.87
27210,54420,86,1.08,0.104,4.002,3.0e-06,0.453,0.002,4,34.87
27220,54440,86,1.08,0.095,3.612,3.0e-06,0.437,0.002,5,34.87
27230,54460,86,1.08,0.169,5.115,3.0e-06,0.432,0.002,5,34.87
27240,54480,86,1.08,0.096,4.535,3.0e-06,0.438,0.002,5,34.87
27250,54500,86,1.08,0.096,4.185,3.0e-06,0.450,0.002,4,34.87
27260,54520,86,1.08,0.154,5.686,3.0e-06,0.432,0.002,5,34.87
27270,54540,86,1.08,0.081,3.540,3.0e-06,0.436,0.002,5,34.87
27280,54560,86,1.08,0.108,4.498,3.0e-06,0.453,0.002,4,34.87
27290,54580,86,1.08,0.072,3.672,3.0e-06,0.432,0.002,5,34.87
27300,54600,86,1.08,0.089,4.168,2.9e-06,0.434,0.002,5,34.87
27310,54620,86,1.08,0.060,2.546,2.9e-06,0.434,0.002,5,34.87
27320,54640,86,1.08,0.081,3.402,2.9e-06,0.451,0.002,4,34.87
27330,54660,86,1.08,0.077,4.133,2.9e-06,0.435,0.002,5,34.87
27340,54680,86,1.08,0.078,3.579,2.9e-06,0.438,0.002,5,34.87
27350,54700,86,1.08,0.067,3.275,2.9e-06,0.450,0.002,4,34.87
27360,54720,87,1.08,0.104,4.078,2.9e-06,0.436,0.002,5,34.87
27370,54740,87,1.08,0.107,4.333,2.9e-06,0.434,0.002,5,34.87
27380,54760,87,1.08,0.151,4.902,2.9e-06,0.433,0.002,5,34.87
27390,54780,87,1.08,0.107,4.442,2.9e-06,0.455,0.002,4,34.87
27400,54800,87,1.08,0.089,3.602,2.9e-06,0.437,0.002,5,34.87
27410,54820,87,1.08,0.076,3.573,2.9e-06,0.435,0.002,5,34.87
27420,54840,87,1.08,0.098,3.879,2.9e-06,0.455,0.002,4,34.87
27430,54860,87,1.08,0.077,3.921,2.9e-06,0.451,0.002,4,34.87
27440,54880,87,1.08,0.092,3.853,2.9e-06,0.442,0.002,5,34.87
27450,54900,87,1.09,0.125,5.111,2.9e-06,0.436,0.002,5,34.87
27460,54920,87,1.09,0.121,4.119,2.9e-06,0.456,0.002,4,34.87
27470,54940,87,1.09,0.074,3.775,2.9e-06,0.441,0.002,5,34.87
